movie_id,title,tag
364,batman returns,"action fantasy holiday corruption double life dc comics crime fighter hallucination christmas tree gotham city vigilante superhero violence dark hero fictional city super villain super powers deformed bird cage evil circus christmas holiday bruce wayne/batman oswald cobblepot/the penguin selina kyle/catwoman timburton in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
7518,over the hedge,"comedy animation family squirrel eating and drinking vororte garden grizzly bear entrapment suburbian idyll garbage forest turtle hiding in a garbage container skunk racoon animal rj (voice) verne (voice) hammy (voice) kareykirkpatrick timjohnson in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
11544,lilo & stitch,"animation family sister sister relationship extraterrestrial technology hawaii adoption mutation alien life-form alien phenomenons animation dog dead parents 'stitch' (voice) lilo (voice) nani (voice) chrissanders deandeblois in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9986,charlotte's web,"comedy family fantasy hero barn spider pig egg friendship spring uncle friends rescue survival talking animal grass family desk raincoat talking pig charlotte the spider (voice) templeton the rat (voice) samuel the sheep (voice) garywinick in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
8656,deep impact,"action drama romance usa president nasa metereologist space mission comet natural disaster tsunami astronomer astronaut woman director disaster movie capt. spurgeon 'fish' tanner jenny lerner leo biederman mimileder in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
146216,red 2,"action comedy crime thriller paris london england cia russia mi6 hired killer exploding airplane frank moses katja bailey deanparisot in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9291,the longest yard,"comedy drama prison american football prisoner blackmail supervisor sport paul crewe caretaker coach nate scarborough petersegal in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
55301,alvin and the chipmunks: chipwrecked,"comedy fantasy family music animation sequel chipmunk cruise ship overboard david seville ian zoe mikemitchell in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
109418,grown ups 2,"comedy lenny feder eric lamonsoff kurt mckenzie dennisdugan in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
11665,get smart,"action comedy thriller dancing spy terrorist traitor airplane violin based on tv series legs maxwell smart agent 99 agent 23 petersegal in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
6964,something's gotta give,"drama comedy romance age difference ladykiller woman director harry sanborn erica barry julian mercer nancymeyers in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
11324,shutter island,"drama thriller mystery based on novel island hurricane investigation psychiatric hospital u.s. marshal conspiracy theory 1950s teddy daniels chuck aule dr. john cawley martinscorsese in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
12193,four christmases,"comedy romance drama holiday romantic comedy dysfunctional family christmas brad mcvie kate howard mcvie sethgordon in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
